mOTU_linkage_group	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_100_DCM_0.22-3	TARA_100_MES_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_148_SRF_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MIX_0.22-3	TARA_152_MES_0.22-3	TARA_152_SRF_0.22-3	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3
motu_linkage_group_701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	4.12E-05	0	3.62E-05	0	1.88E-05	0	0	0	0	0	0	0	8.43E-06	0	0	0.002177641	0.009012284	0	0	0	0	0.007198953	3.25E-05	0.040953172	0.000197496	2.06E-05	0.004820772	0.029018136	0.000242242	0.024713489	0.011585391	0.006580093	0.019439428	0.007636727	4.49E-05	0.02758096	1.84E-05	0	1.46E-05	0.007351244	0.006401624	0.026497756	0.000671613	0.014862331	0.013530176	0.025564669	1.46E-05	0.024647843	0.023234699	0.025504378	0	0	0	0	0	0	1.91E-05	3.89E-05	0.015778346	0.000515597	0	0.004066031	0.000290231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000592708	0.002038799	0.00064236	0.00013238	7.04E-05	8.80E-05	0	9.92E-05	3.59E-05	0	3.26E-05	0	2.79E-05	0	0	0	0	0	0.000272541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011586749	0	0	0	0	0.000253129
motu_linkage_group_703	0	5.63E-06	0	0	0	0	0	0	0.003524969	0.001676515	0.003330773	0.004431239	0.00027263	0.004342419	0.000110427	7.64E-05	0	0.000294723	0	0.000218053	0.000548361	0	0.002291892	0.002620214	0.003542255	0.005437938	0.006690694	0.003072556	1.23E-05	0	0.001468017	0.003352853	0	0	5.22E-06	0	8.49E-06	0	1.41E-05	8.41E-06	0	0	5.07E-05	0	9.05E-05	0.000221254	0.000101232	0.000220337	2.59E-05	0	6.37E-06	1.82E-05	0	3.13E-05	0.000371127	0.000150655	0.000820487	0.000142762	0.000520627	0.00052155	0.000612627	3.59E-05	0.000980123	0.002144778	0.001694148	0	0	0.000248718	0	0	6.34E-06	0	0	0.000265858	3.75E-05	0	0.001576694	0.000246801	0.001707475	0.001587138	0	0.001464603	0	0.00036075	0	0.00085051	5.63E-05	0.000877239	0	0.000518367	0.000218291	0.000138938	8.19E-06	2.42E-05	7.64E-06	0	0	0.000738258	0.003203699	0.003467634	0.002464659	0.004824493	0.002000641	4.17E-05	0.002337127	0.002600985	5.48E-05	0.003752477	0.001044431	0.001217591	0	7.26E-05	0	6.85E-05	0	0	0.000619731	0.000629029	0.000972019	0.000369674	0	0.000736656	0.00051795	0.000106492	0.000557357	0	0	0	0	0	0	0	0	9.66E-06	0	1.21E-05	0	0	0
motu_linkage_group_704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90E-05	0	0	0	0.000144194	0	1.75E-05	0.000520508	0.000193532	0.000364095	2.94E-05	0	0.000116813	0	0	0	0.000176609	0.000185171	0.000950147	8.77E-05	0.000953921	0.000801977	0.001139153	3.03E-05	0.001556837	0.000564871	0.000529617	0	0	0	0	0	0	0	0	0	2.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_708	0	1.08E-05	0	0	0	0	6.17E-05	7.56E-05	0.000855118	0.001284363	0.000731823	0.000966884	0.000514583	0.001187318	0.000583366	0.000519611	0	0.000325277	0	0.000478698	0.00027921	0	0.000533445	0.000843955	0.001015452	0.001307318	0.000627933	0.000945529	4.86E-05	7.08E-05	0.000921186	0.001261506	0	2.50E-05	0	8.40E-06	8.49E-05	0	2.44E-05	6.72E-05	0	5.08E-05	0.000194566	0	0.000142905	0.000238152	6.78E-05	0.000175868	7.41E-05	0	3.44E-05	0.000274758	4.25E-05	0.000499082	0.000479429	0.000181488	0.000670866	0.000117192	0.00085879	0.000445646	0.000518927	0.000256668	0.00076449	0.000474599	0.000345238	0	0	0.000922543	0	0	0	0	0	0.000299077	3.25E-05	0	0.000245182	0.000316823	0.000285392	0.000888001	0	0.001181	0	0.000176578	0	0.000552416	5.01E-05	0.000815749	0	0.000408991	0.000413088	0.000378897	8.95E-05	0.000137924	0	0	0	0.000265697	0.001122369	0.001261844	0.001262703	0.001237342	0.000699592	0	0.000736191	0.000972822	0	0.001173824	0.000466708	0.000556263	0	0.000241203	0	0.000206228	0	0.000234423	0.00066621	0.000336229	0.000662645	0.000646099	0	0.000799269	0.000593275	0.000114423	0.000836232	0	0	0	0	0	0	0	0	6.84E-05	0.000392634	0.000464324	0	0.000398597	0.001581585
motu_linkage_group_709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001212918	0	0.000251275	0	0	0.000132658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142839	0	0	0.001029891	0	0	0.001211211	0	0	0.000655471	0	0	0.002367501	0	0	0.00046727	0	0	0.001146906	0	0	0	0	0	0	0	0	0	0	0.001670495	0	0	0.001089421	0	0.000152923	0.000681066	0	0	0.00056114	0	0	0	0	0.002035441	0	0	0	0.002070036	0	0.000265613	0	0.001893555	0	0	0	0	0	0	0.001529178	0	0.000681151	0	0	0	0	0	0.001171189	0	0	0.001730463	0	0	0	0	0	0.000556826	0	0.000130307	0	0	0.000200813	0	0	0.00041728	0	0	0.000385297	0	0	0	0	0	0	0	0	0	0	0	0	0.002874957	0	0
motu_linkage_group_716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001786769	0.001187923	0	0.000807638	0	0.002457011	5.81E-05	0	0	0	0	0	0	0	0	0	7.89E-05	0	0	0	0	0	6.47E-05	0	0	0.005111703	0	0.002394171	0.000504895	0	3.80E-05	0.002721181	0.001282059	0.001612964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06E-05	0.001146301	0.000695812	0	0	0.000124997	0	0	0	0	0	0.001998567	0	7.32E-05	3.13E-05	5.25E-05	0	0.000816016	2.04E-05	2.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60E-06	0	0	0.000112604	0.000183447	0	0	0	0	0	0.000600109	0	0.000112084	0.000218511	0	0	0	0.000117187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_717	0.000116596	0.00052132	3.02E-05	0	0.000178777	0	0.000566824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000935317	1.29E-05	1.55E-05	0	0	0	0.000278758	0	0.00709569	0	0	0	0	0	0	0	0	0	0	0	0.018309792	0	3.34E-05	0.010362288	0.000546641	0.000599251	0.004192039	0.000962582	0	0.007304973	0	0.000766632	0	0.00357412	0	0	0	0.004846729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006945	4.33E-05	0.00599772	0.008115873	0.001998586	0	0.002641882	0.000866752	0.000688802	0.001608205	6.58E-05	0.000163783	0	0.000113583	0	0	0	0	0	9.93E-05	0	9.33E-05	0.000175897	0	0.00022051	0.000493568	0.000270171	0	0.004690054	0	0.003376985	0	0.000173611	0.008721881	0.000151324	0	0.003453156	0	0	0.002673943	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0.015044971	0	0	0
motu_linkage_group_720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000568654	0	0.00135025	0.001439412	4.14E-05	0.007262364	0.001032999	0	3.33E-05	0.001503556	0.001323839	0.002700694	0.000519134	0	0.002134045	0	0	0	0	0	0	0	0	0	0	0	0	1.93E-05	4.04E-05	0	0	0	0.000380521	0	0.005024907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453185	0	0.000629894	0	0	0	0	0	0	0	0	0	0	0	0.000606716	0.00064211	0	3.13E-05	0	5.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00E-05	6.19E-05	0.007175063	0	0	0	0	0
motu_linkage_group_722	6.08E-05	7.37E-05	0.000157944	0.000129809	0.000191816	2.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112459	0	0.002569792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003212391	0	0.002344488	0	0	0	0	0	0	0	0	0	0	0	0	0.000686951	0	0	0	0	0	0	0	0	0	0	0.000643218	0	0.000870915	0	0	0	0	0	0	0	0	0	0	0	0.000240187	0.00033674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162274	0.001317416	6.47E-05	0	0	0	0	0
motu_linkage_group_725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107902	0	0.001768801	0	0.000145664	0	6.99E-05	1.69E-05	6.58E-05	0	0	0	0	0	0	0	0	1.04E-05	0	0	2.72E-05	0	6.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_727	0.016648417	0.013827512	0.003203271	0.00197898	0.003615453	0.000493386	0.000209478	5.95E-05	8.14E-05	0.000132473	3.43E-05	0	0.000183382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418093	0.000339914	0.000224235	0	0.000215371	1.55E-05	0.000901063	0	6.16E-05	0	0	0	0	0	0	0	0	0	0	0	0.000144081	0	0	0.000285925	0	1.46E-05	0	0	0	0	0	0	0	0	0	0	0	0.000622084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010367	0	0.000118322	0	0.002311566	0	0.006373387	0.001078167	0.003390883	0	0.003995641	0.003516538	0.003257197	0.004710054	0.001281533	0.001919307	0	0.001264578	0	0	0	1.37E-05	1.28E-05	0.001000406	0	0.000717449	0.001545421	0	0.001367165	0.001866833	0.0018719	0	0.002329451	0	0.002385879	0	9.02E-05	0.000151575	2.80E-05	1.89E-05	0.003068971	0	0.000557742	0.005964271	0.000149477	0.000917648	0	0	0	0	0	0	0	0	0	0	0.001705661	0	0	0
motu_linkage_group_729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353696	0	0.000797936	0	1.07E-05	0	0.001884193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74E-05	0	0.000149658	0.005328942	3.47E-05	0	3.18E-05	0	2.52E-05	0.000140665	0	0	0	0	0	0	0	0	0	0	0	0	1.66E-05	0	2.18E-05	0	0	0	0	0	0	0	0	0	0	0	9.07E-05	0	0	0.000380193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_730	0.001109578	0.001137774	0.010900545	0.004629296	0.003044765	0.003173154	0.004041271	0.003659019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347292	0.001741192	0	0	0.000141271	0.000224315	0.00138322	0.000250841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000896907	0	0.002931691	0	0	0	0	0	0	0	0	0	0	0	0	6.87E-05	0	0	0	0	0	0	0	2.34E-05	1.53E-05	2.08E-05	0.000562921	0	0.000567377	0	0	0	0	0	0	0	0	0	0	0	0.000539759	0.000403597	0	6.93E-05	0	7.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28E-05	0.000522133	0.005780183	0	0	0	0	0
motu_linkage_group_731	0.000183053	0.000261074	7.87E-05	0	7.23E-05	0	0.000107048	0	5.55E-05	5.62E-05	5.10E-05	0	1.59E-05	9.50E-06	0.000218351	0.000418717	0	0.000363379	0	0.000333513	5.81E-05	0	8.84E-05	3.59E-06	4.46E-05	0	3.31E-06	6.46E-06	0.001307046	0.000954171	0.000956769	0.000666341	0.00130092	0.000370003	0.000551186	2.08E-05	0.002981113	3.98E-05	0.005258915	0.003356161	7.13E-05	0.005887354	0.005661945	2.94E-05	0.00259005	0.005289679	0.002661269	0.006965528	0.002892404	0	0.006682703	0.000137555	0	0.000160301	0.000787961	0.000781019	0.003607345	0.000197203	0.00218381	0.002260241	0.003299428	7.28E-06	0.003946493	0.003541224	0.003845641	0.000767611	0	9.62E-05	1.34E-05	0	0	0	0	0.00318953	0.001241016	0	0.000534874	0.000101317	0	6.18E-05	0	3.82E-05	0	0.000179004	0	0.000151075	1.20E-05	0.000202537	0	0.000421978	0.000989397	0.001013209	0.001579601	0.001931826	0.000747107	0	0.00092177	8.18E-05	0.000328455	9.21E-05	0.000234719	9.54E-05	0.000214864	0	0.000199019	0.00038948	0	0.000244501	0.000659819	0.00073012	0	0.000552305	0	0.000784519	4.48E-05	0.004322224	0.000285771	0.00019224	0.000345797	8.44E-05	0	0.000136351	0.000361484	0.000135147	0.000720632	0	0	0	0	0	0	0.000175608	0.000393288	0.005397206	3.86E-05	0.000156542	0	1.04E-05	9.24E-05
motu_linkage_group_732	0	0	0	0	0	0	0	0	5.55E-05	7.66E-05	0.000119864	0.000714088	0	0.0011034	0.000148791	5.85E-05	0	0.000116706	0	0.001219738	0.000557756	0	0.000175735	0.000150609	0.000148867	5.86E-05	8.50E-06	0	0	0	0.000291522	0.000942235	0	0	0	0	0.000161832	0	0.002222316	0.001651448	0	0.002895661	0.001994768	1.23E-05	0.002635644	0.000656997	0.000330896	0.000730306	0.000901689	0	0.002382475	0.001104716	0	0.000128155	0	0.000161017	0.001248745	0	7.03E-05	8.93E-05	0.000144969	0	0.000565071	0.000330373	0.000535878	0	0	0	0	0	0	0	0	0.001236368	2.28E-05	0	0.001654062	0.001208511	0.001222453	0.000465565	0	0.00028168	0	0	0	1.32E-05	0	0.000195794	0	0	7.48E-06	6.42E-06	0	0	0	0	0	8.03E-05	0.000608385	0.00054341	0.001964983	0.00127231	0.00015175	0	0.000192175	0.000320727	0	0.000205482	5.13E-05	7.24E-05	0	0	0	0	0	0.000169721	0.000301039	0.0005986	0.000646519	0.000197997	0	0	5.07E-05	0	7.20E-06	0	0	0	0	0	0	0	0	0	0	0.001752714	0	0	0
motu_linkage_group_734	0.005146508	0.00460175	0	0.000297613	0.000124797	5.03E-05	0.003106679	0.002449453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68E-05	0.000255717	1.30E-05	0	0	0	5.36E-06	7.38E-05	0.000177372	0	0	0	0	0	0	0	0	0	0	0	0.000388296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.94E-06	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381949	0.000175689	0.00041978	0	0.000677728	0.002310851	0.00131294	0.000682379	0.000941524	4.51E-05	0	0	0	0	0	0	0	0.000613348	0	0.000483157	0.000647048	1.18E-05	0.000835654	0.001379431	0.00137972	0	0.000622205	0	0.000618196	1.09E-05	0.000345482	0.00012005	0	6.88E-06	6.78E-05	0	0	0.001208044	2.68E-05	0.000336422	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85E-05
motu_linkage_group_736	0	0	0	0	0	0	0	0	0	0.000236688	0	0	0.002063093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214927	0	0.001911417	0	3.32E-05	0	0.001794769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_737	0.005442365	0.004352412	0.004210802	0.003342872	0.001941004	0.00224975	0.003571171	0.003761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011547	0.006727474	6.12E-05	0	0.000642501	0.002864975	0.000426784	0.003787879	1.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65E-05	0.000177506	0	0.00113108	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0.00104666	5.24E-05	0	0.000384405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	0	0.000343263	0	0.000320427	0.002677567	0.002981624	0.002861275	0.004064228	0.001967233	0	0.001926976	0	0	0	0	0	1.35E-05	0	1.88E-05	3.36E-05	0	2.58E-05	0.000822964	0.001017644	0	0.001526681	0	0.001448461	0	0.000911458	3.25E-05	0	1.38E-05	0.000242189	0	0.000781375	0.000941337	0.000713689	0.006618189	0	0	0	0	0	0	0	0	0.000141932	0.004888296	0.000225276	0	0.001652671	0.007382321
motu_linkage_group_738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82E-05	0	0	0.001571736	0	0	7.63E-05	0	7.40E-05	0.000315412	0	0.001890439	0.003450811	0	0.000240384	0.000732022	0	0.00047441	0	2.12E-05	0	0.000521484	0	0	0	0.000182184	0.001270006	0	0	0.000114921	0	0	0	0	0	0	0	0	0	0.00018811	0.002129863	0	0.003208373	0	0.001594672	0	0.008317668	0	0.00357231	0	0	0	0.00027475	0	0.000285711	0.003375551	0	0.000395838	0	0	0	0	0	0.000471478	0	0	0.000862098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67E-06	0	0	0.000915062	0	0	0.000469018	0	0	0.0004759	0	0	0.001251038	0	0	0.001805354	0	0	0.000565357	0	0	0	0	0	0	0	0	0	0	0.003298944	0	0	0.00119593	0	0	4.12E-05	0	0	0.000119013	0	0	0	0	0.000793964	0	0.004673979	0	0.001154137	0	0	0	0.001177711	0	0	0	0	0	0	0.000984177	0	0.000212247	0	0	0	0	0	0.002414514	0	0	0.001291868	0	0	0	0	0	0.004899852	0	0.000514877	0	0	0.000211519	0	0	0.002872796	0	0	0.004855959	0	0	0	0	0	1.42E-05	0	0	0	0	0	0	0.005075152	0	0
motu_linkage_group_741	0	3.44E-05	0	0	0	0	0	0	0.000348962	0.000408841	0.000238642	0.00025462	0	0.000352176	0	0	0	6.19E-06	0	8.51E-06	0.000325284	0	6.92E-05	0.001179766	7.28E-05	0.001519877	0.0010999	0.001599086	0	0	0.000705955	0.001960897	0	0	0	0	0	0	0.007667526	0	0	1.37E-05	0.001304118	0	0.001993961	0.000590866	0.000201583	0.000599108	3.60E-05	0	0.004016448	0.000429925	1.59E-05	0.0031566	8.42E-06	0.000596504	0.003634706	1.75E-05	0.001650586	0.000433703	0.001173656	0	0.000859157	0.002494676	0.003609472	0	0	0.003577416	0	0	0	0	0	0.00141969	0	0	0.003610232	0.00259821	0.003092278	0.002940679	0	0.002986044	0	0	0	0.000163658	0	0.00045173	0	0.000100158	0.000225454	6.68E-05	0	5.06E-05	0	0	0	0.000352001	0.001929895	0.002530367	0.001058588	0.003011164	0.000633051	0	0.001145072	0.000684379	0	0.000784912	0	0	0	0	0	0	0	0.000589379	9.17E-05	0.000610858	0.001297886	0.000339075	0	0.001547065	2.04E-05	2.03E-05	0.00013447	0	0	0	0	0	0	0	0	0	0.004531671	0	0	0.003092154	0.004406739
motu_linkage_group_742	0	0	0	0	0	0	0	0	0.000177994	6.65E-06	0.000123843	0.000385747	0	0.001130508	0.000330055	0.000174147	0	0.000212057	0	0.000588617	9.72E-05	0	0.000431571	2.19E-05	0.000234522	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0.000206516	6.22E-05	0	1.38E-05	0	0	0	0	0	0	0	0	0	3.54E-05	0.004406276	0.000315545	0.000627792	0	0.001270722	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	3.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04E-05	0.000137101	0.000257542	6.19E-05	0.000332643	4.52E-05	0	2.67E-05	7.56E-05	0	4.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_744	0.001577948	0.002148378	0.001810844	0.006820443	0.001020937	0.009595842	0.004714383	0.006748659	0.007988323	0.006014721	0.006340562	0.005000981	0.000677822	0.005476386	0.002784289	0.003366299	0	0.002921379	1.26E-05	0.004143721	0.004149846	2.17E-05	0.003540199	0.020815294	0.005952377	0.019278508	0.011278003	0.022338412	0.000423155	0.001080684	0.0127102	0.016973883	0.001440226	0.007931898	0.000254396	0.0106433	0.001078451	0	0.004097451	0.00107657	0	0.003245906	0.00306377	2.65E-05	0.003911992	0.002107064	0.001214484	0.002644872	0.001609695	0	0.003691065	0.002926217	0.000129146	0.011092909	0.001165357	0.001167692	0.006447811	0.000309621	0.005453655	0.002511072	0.004639718	0.000118662	0.005732842	0.004749605	0.005090785	0.000163605	2.82E-05	0.009052924	6.63E-05	0	0.000341032	0	3.09E-05	0.009354924	0.000528439	0	0.014039165	0.003236487	0.01509303	0.011432254	3.23E-05	0.010412572	0	0.003368817	0	0.007601556	0.000844885	0.008144483	0	0.005576315	0.006063723	0.005867468	0.001863666	0.00327337	0.000582131	0	0.000420666	0.003099007	0.010034796	0.009632827	0.006929133	0.007042036	0.008147419	0.000103654	0.009498621	0.007626057	0.000182461	0.00971552	0.004138899	0.00397771	0	0.002266478	0	0.00261208	6.69E-05	0.007441459	0.008082991	0.012342831	0.02064421	0.004692394	0.000113927	0.011957575	0.00446637	0.001937116	0.00929781	0	0	0	0	0	0	4.37E-05	9.28E-05	0.0058931	0.009722538	0.001602369	2.44E-05	0.011431861	0.006971459
motu_linkage_group_747	0	0	0	0	0	0	0	0	4.43E-05	0.008278614	2.35E-05	0.000100171	0.026825044	0.000154767	0	0	0	0.000246313	0	0	1.41E-05	0	0.00857147	0	0.020305743	0.000269979	0	0	0	0	0.000563732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174339	9.02E-05	0	0	0	0	3.31E-05	0	0	0.002569339	0.000120896	0	0.000453718	2.25E-05	0.001097422	0	0.001278138	1.81E-05	0.000477531	0.000435694	0	0	0	0	0	0	0	0	0	2.49E-05	0	0	0	0	0.000117696	0	8.39E-05	0	4.66E-05	0	0.000502308	5.41E-05	0.000117733	0	2.31E-05	0	0	0	0	0	0	0	8.79E-05	0.000177887	2.63E-05	0.000214255	0	0.000351446	0	7.13E-05	0.000553134	0	0.000308637	0	0	0	0	0	0	0	0	0	0	0	0.000148095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
